Event	ID	Name			Wwise Object Path	Notes
	75726651	Play_Lyriel_Dash_Whoosh			\Default Work Unit\Lyriel\Play_Lyriel_Dash_Whoosh	
	240886466	Play_Death_Lock_Target			\Default Work Unit\Death\Play_Death_Lock_Target	
	253156074	Play_Lyriel_Down			\Default Work Unit\Lyriel\Play_Lyriel_Down	
	418116735	Play_Death_Taunt_Shout			\Default Work Unit\Death\Play_Death_Taunt_Shout	
	613061517	Play_Death_Mark_Apply			\Default Work Unit\Death\Play_Death_Mark_Apply	
	795002665	Play_Lyriel_Hurt			\Default Work Unit\Lyriel\Play_Lyriel_Hurt	
	805542086	Play_Death_Light_Swing			\Default Work Unit\Death\Play_Death_Light_Swing	
	877152426	Play_Lyriel_Arrow_Impact			\Default Work Unit\Lyriel\Play_Lyriel_Arrow_Impact	
	1030846073	Play_Lyriel_Lock_Target			\Default Work Unit\Lyriel\Play_Lyriel_Lock_Target	
	1045645111	Play_Death_Heavy_Swing			\Default Work Unit\Death\Play_Death_Heavy_Swing	
	1141480560	Play_Death_Hover_Loop			\Default Work Unit\Death\Play_Death_Hover_Loop	
	1564071064	Play_Death_Dash_Impact			\Default Work Unit\Death\Play_Death_Dash_Impact	
	1853020524	Play_Death_Hurt			\Default Work Unit\Death\Play_Death_Hurt	
	1990054098	Play_Lyriel_Switch_Target			\Default Work Unit\Lyriel\Play_Lyriel_Switch_Target	
	2228994621	Play_Death_Switch_Target			\Default Work Unit\Death\Play_Death_Switch_Target	
	2303456570	Play_Death_Light_Impact			\Default Work Unit\Death\Play_Death_Light_Impact	
	2408385939	Play_Lyriel_Volley_Release			\Default Work Unit\Lyriel\Play_Lyriel_Volley_Release	
	2422006913	Play_Cooperative_Shadow_Execution			\Default Work Unit\Cooperative\Play_Cooperative_Shadow_Execution	
	2934336587	Play_Death_Down			\Default Work Unit\Death\Play_Death_Down	
	3016433084	Play_Lyriel_Bow_Release			\Default Work Unit\Lyriel\Play_Lyriel_Bow_Release	
	3034296005	Play_Death_Charge_Release			\Default Work Unit\Death\Play_Death_Charge_Release	
	3087056186	Stop_Death_Charge_Loop			\Default Work Unit\Death\Stop_Death_Charge_Loop	
	3333249261	Play_Lyriel_Mark_Exploit			\Default Work Unit\Lyriel\Play_Lyriel_Mark_Exploit	
	3452604068	Play_Death_Charge_Loop			\Default Work Unit\Death\Play_Death_Charge_Loop	
	3584218984	Play_Death_Dash_Whoosh			\Default Work Unit\Death\Play_Death_Dash_Whoosh	
	3616632118	Play_Lyriel_Charged_Tense			\Default Work Unit\Lyriel\Play_Lyriel_Charged_Tense	
	3693622327	Play_Lyriel_Footsteps			\Default Work Unit\Lyriel\Play_Lyriel_Footsteps	
	3702335066	Stop_Death_Hover_Loop			\Default Work Unit\Death\Stop_Death_Hover_Loop	
	3738355324	Play_Cooperative_ReaperGauge_Full			\Default Work Unit\Cooperative\Play_Cooperative_ReaperGauge_Full	
	3837630539	Play_Lyriel_Charged_Impact			\Default Work Unit\Lyriel\Play_Lyriel_Charged_Impact	
	4009150209	Play_Death_Heavy_Impact			\Default Work Unit\Death\Play_Death_Heavy_Impact	
	4289680664	Play_Lyriel_Charged_Release			\Default Work Unit\Lyriel\Play_Lyriel_Charged_Release	

Switch Group	ID	Name			Wwise Object Path	Notes
	2471758783	Player_MovementSpeed			\Default Work Unit\Player_MovementSpeed	
	4064446173	Surface_Type			\Default Work Unit\Surface_Type	

Switch	ID	Name	Switch Group			Notes
	712161704	run	Player_MovementSpeed			
	2108779966	walk	Player_MovementSpeed			
	442447909	Barrel	Surface_Type			
	582824249	Leaves	Surface_Type			
	803837735	Sand	Surface_Type			
	1216965916	Stone	Surface_Type			
	1647104456	Enemy_EvilCrawler	Surface_Type			
	2058049674	Wood	Surface_Type			
	2195636714	Dirt	Surface_Type			
	2473969246	Metal	Surface_Type			
	2654748154	Water	Surface_Type			
	3065846598	Enemy_EvilHead	Surface_Type			
	3098439042	Crate	Surface_Type			
	3276966729	Enemy_EvilSpitPlant	Surface_Type			
	4248645337	Grass	Surface_Type			

Game Parameter	ID	Name			Wwise Object Path	Notes
	2471758783	Player_MovementSpeed			\Default Work Unit\Player_MovementSpeed	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	664111811	ph_mark_exploit_1	.cache\9E\{9E98C4D3-166F-F6B5-963E-872885957754}.wem		\Containers\Player\Player_ActorMixer\Lyriel\MarkExploit\Lyriel_Mark_Exploit\ph_mark_exploit_1		284256
	672778588	ph_death_hurt_2	.cache\82\{82D6484E-9F5C-554C-8378-343A49B4891D}.wem		\Containers\Player\Player_ActorMixer\Death\States\Death_Hurt\ph_death_hurt_2		192096
	684984134	ph_charge_release_4	.cache\98\{987FE242-2BF2-B40B-68CC-CEA23A8D3284}.wem		\Containers\Player\Player_ActorMixer\Lyriel\ChargedArrow\Lyriel_Charged_Release\ph_charge_release_4		284256
	687410571	ph_lyriel_hurt_1	.cache\6F\{6F4EB711-E318-4B54-B3F7-E1AF9ECE5B91}.wem		\Containers\Player\Player_ActorMixer\Lyriel\States\Lyriel_Hurt\ph_lyriel_hurt_1		245856
	691415146	BAS_Player_Footstep_stone_run_02	.cache\5B\{5BDB7DF0-86DD-4F21-94D2-1F8458C0E0CF}.wem		\Containers\Player\Player_ActorMixer\Lyriel\Movement\Lyriel_Footsteps\RUN\STONE_RUN\BAS_Player_Footstep_stone_run_02		25456
	707677360	ph_charge_impact_2	.cache\94\{949C86B9-0B2F-9D40-6385-080B0BE369F7}.wem		\Containers\Player\Player_ActorMixer\Lyriel\ChargedArrow\Lyriel_Charged_Impact\ph_charge_impact_2		284256
	719665678	ph_light_impact_7	.cache\8A\{8AC30BCD-96EC-361F-98A6-0FAEA7284C2A}.wem		\Containers\Player\Player_ActorMixer\Death\LightAttack\Death_Light_Impact\ph_light_impact_7		115296
	738489754	ph_bow_release_5	.cache\3B\{3B7B35E6-D674-E70A-583D-F2B870FEDA78}.wem		\Containers\Player\Player_ActorMixer\Lyriel\BasicArrow\Lyriel_Bow_Release\ph_bow_release_5		384096
	742920647	BAS_Player_Footstep_stone_run_04	.cache\07\{07415DE3-2301-57ED-EBEA-34481B0CB1C7}.wem		\Containers\Player\Player_ActorMixer\Lyriel\Movement\Lyriel_Footsteps\RUN\STONE_RUN\BAS_Player_Footstep_stone_run_04		26120
	748892902	ph_light_impact_1	.cache\76\{76DFB149-DD39-DFF7-D96C-030784C8DCF9}.wem		\Containers\Player\Player_ActorMixer\Death\LightAttack\Death_Light_Impact\ph_light_impact_1		115296
	753751321	ph_lyriel_hurt_6	.cache\D6\{D6480CC5-C8DA-7E39-336F-77A85D9C9127}.wem		\Containers\Player\Player_ActorMixer\Lyriel\States\Lyriel_Hurt\ph_lyriel_hurt_6		245856
	754280942	ph_heavy_swing_4	.cache\20\{207FDDA3-7965-4A10-5388-1A640C1BA788}.wem		\Containers\Player\Player_ActorMixer\Death\HeavyAttack\Death_Heavy_Swing\ph_heavy_swing_4		192096
	761190932	Death_Switch_Target	.cache\6A\{6A6FB582-C740-CC7D-AE9D-0796D2BDF303}.wem		\Containers\Player\Player_ActorMixer\Death\Target\Death_Switch_Target		130656
	770908072	ph_mark_exploit_4	.cache\4E\{4EC04BB9-0183-BA1A-068D-E985BA7BE263}.wem		\Containers\Player\Player_ActorMixer\Lyriel\MarkExploit\Lyriel_Mark_Exploit\ph_mark_exploit_4		284256
	775083979	ph_heavy_swing_3	.cache\21\{21FD3EAA-9FA5-94F2-121D-BCB8A2E06767}.wem		\Containers\Player\Player_ActorMixer\Death\HeavyAttack\Death_Heavy_Swing\ph_heavy_swing_3		192096
	787749407	BAS_Player_Footstep_wood_walk_04	.cache\73\{73ABE012-E7F4-27E1-E479-12D3A0D2A9C7}.wem		\Containers\Player\Player_ActorMixer\Lyriel\Movement\Lyriel_Footsteps\WALK\WOOD_WALK\BAS_Player_Footstep_wood_walk_04		45328
	788853161	ph_light_swing_1	.cache\3A\{3A79A769-FE05-0222-5201-0924635D0080}.wem		\Containers\Player\Player_ActorMixer\Death\LightAttack\Death_Light_Swing\ph_light_swing_1		115296
	792769237	Death_Hover_Loop	.cache\C4\{C4F82E60-D0ED-FE6B-1B91-9BFB8EF09662}.wem		\Containers\Player\Player_ActorMixer\Death\Movement\Death_Hover_Loop		960096
	808753711	ph_shadow_execution_3	.cache\0F\{0F04E5B5-A275-18F9-9279-70956EB55E1A}.wem		\Containers\Player\Shared_ActorMixer\System\ShadowExecution\Cooperative_Shadow_Execution\ph_shadow_execution_3		898656
	816531296	ph_light_swing_4	.cache\B8\{B8E91D5E-AA6F-1090-D88A-D426BEE1FD95}.wem		\Containers\Player\Player_ActorMixer\Death\LightAttack\Death_Light_Swing\ph_light_swing_4		115296
	823281902	BAS_Player_Footstep_stone_walk_05	.cache\4A\{4AC0987B-4536-7D76-808F-D12825C60009}.wem		\Containers\Player\Player_ActorMixer\Lyriel\Movement\Lyriel_Footsteps\WALK\STONE_WALK\BAS_Player_Footstep_stone_walk_05		47410
	851587585	ph_arrow_impact_5	.cache\C6\{C66C45B5-5553-A3EE-E30C-2C559BD29503}.wem		\Containers\Player\Player_ActorMixer\Lyriel\BasicArrow\Lyriel_Arrow_Impact\ph_arrow_impact_5		192096
	886070351	ph_charge_release_1	.cache\EF\{EF688B67-E05A-1950-39D5-A66AB33895CD}.wem		\Containers\Player\Player_ActorMixer\Lyriel\ChargedArrow\Lyriel_Charged_Release\ph_charge_release_1		284256
	889671477	ph_arrow_impact_2	.cache\1F\{1F8CDA26-7CF5-283B-AEB3-0D9AE33CF86E}.wem		\Containers\Player\Player_ActorMixer\Lyriel\BasicArrow\Lyriel_Arrow_Impact\ph_arrow_impact_2		192096
	894124866	ph_bow_release_4	.cache\5F\{5F7F2307-870E-14EE-BCE8-41A48E0E1CBB}.wem		\Containers\Player\Player_ActorMixer\Lyriel\BasicArrow\Lyriel_Bow_Release\ph_bow_release_4		384096
	899702127	qh_dash_whoosh_2	.cache\EF\{EF065AB0-7D69-B004-A2CA-E2493B185BB8}.wem		\Containers\Player\Player_ActorMixer\Lyriel\Dash\Lyriel_Dash_Whoosh\qh_dash_whoosh_2		284256
	912690792	ph_dash_impact_2	.cache\4E\{4E5E121D-3380-C8BC-0E76-D42488BFF1FB}.wem		\Containers\Player\Player_ActorMixer\Death\Dash\Death_Dash_Impact\ph_dash_impact_2		230496
	923034145	ph_taunt_shout_2	.cache\B7\{B70D7F4E-6F8B-A0BF-495D-92B6BCD4B544}.wem		\Containers\Player\Player_ActorMixer\Death\Taunt\Death_Taunt_Shout\ph_taunt_shout_2		284256
	931942328	BAS_Player_Footstep_wood_walk_01	.cache\C1\{C11586E7-225A-1766-9E09-9A4E86EAA589}.wem		\Containers\Player\Player_ActorMixer\Lyriel\Movement\Lyriel_Footsteps\WALK\WOOD_WALK\BAS_Player_Footstep_wood_walk_01		47220
	942811961	ph_bow_release_3	.cache\74\{7477AA32-D49B-81DE-3AC0-B23B84B83C06}.wem		\Containers\Player\Player_ActorMixer\Lyriel\BasicArrow\Lyriel_Bow_Release\ph_bow_release_3		384096
	947088945	ph_charge_tense_4	.cache\61\{614F822E-80FF-108F-1819-BA641DE11935}.wem		\Containers\Player\Player_ActorMixer\Lyriel\ChargedArrow\Lyriel_Charged_Tense\ph_charge_tense_4		960096
	951133492	ph_lyriel_hurt_3	.cache\E2\{E23867B0-4758-A36F-0B99-78C2DA4663B0}.wem		\Containers\Player\Player_ActorMixer\Lyriel\States\Lyriel_Hurt\ph_lyriel_hurt_3		245856
	953838254	BAS_Player_Footstep_wood_walk_02	.cache\BA\{BA51B402-9965-5A1A-9E2A-68EB20E170C1}.wem		\Containers\Player\Player_ActorMixer\Lyriel\Movement\Lyriel_Footsteps\WALK\WOOD_WALK\BAS_Player_Footstep_wood_walk_02		51004
	964512601	ph_mark_apply_2	.cache\B3\{B3A90086-70FA-7139-714F-6658737EA781}.wem		\Containers\Player\Player_ActorMixer\Death\ShadowMark\Death_Mark_Apply\ph_mark_apply_2		384096
	968734659	ph_bow_release_2	.cache\26\{2660E918-9880-7457-5992-B2FA38540A5C}.wem		\Containers\Player\Player_ActorMixer\Lyriel\BasicArrow\Lyriel_Bow_Release\ph_bow_release_2		384096
	970750766	ph_arrow_impact_3	.cache\A4\{A43A45C8-14A7-607D-A495-47A88D6DCAF5}.wem		\Containers\Player\Player_ActorMixer\Lyriel\BasicArrow\Lyriel_Arrow_Impact\ph_arrow_impact_3		192096
	971277702	ph_dash_whoosh_1	.cache\E1\{E18EE317-5AD3-D1AB-5D8C-E8A9191CACFE}.wem		\Containers\Player\Player_ActorMixer\Death\Dash\Death_Dash_Whoosh\ph_dash_whoosh_1		384096
	971530645	ph_light_impact_3	.cache\CC\{CC6BE480-74DB-8A4A-F05A-9A34197CE77A}.wem		\Containers\Player\Player_ActorMixer\Death\LightAttack\Death_Light_Impact\ph_light_impact_3		115296
	983078755	BAS_Player_Footstep_wood_run_05	.cache\A8\{A840E29D-E4FF-1CBD-7721-37C2559DD2C1}.wem		\Containers\Player\Player_ActorMixer\Lyriel\Movement\Lyriel_Footsteps\RUN\WOOD_RUN\BAS_Player_Footstep_wood_run_05		23270
	995815335	ph_mark_apply_5	.cache\15\{15E06F59-94F5-A8FB-324C-D4B9E122DDD3}.wem		\Containers\Player\Player_ActorMixer\Death\ShadowMark\Death_Mark_Apply\ph_mark_apply_5		384096
	999681097	ph_bow_release_1	.cache\FD\{FDB280FF-4A22-B423-59F8-CE308B57AAB4}.wem		\Containers\Player\Player_ActorMixer\Lyriel\BasicArrow\Lyriel_Bow_Release\ph_bow_release_1		384096
	1008001158	ph_arrow_impact_6	.cache\B2\{B2341888-8E59-49CE-59EC-249E2DE68A2E}.wem		\Containers\Player\Player_ActorMixer\Lyriel\BasicArrow\Lyriel_Arrow_Impact\ph_arrow_impact_6		192096
	1008953045	ph_light_impact_2	.cache\71\{718D5CF8-B2F4-8931-DE8F-D612C284866C}.wem		\Containers\Player\Player_ActorMixer\Death\LightAttack\Death_Light_Impact\ph_light_impact_2		115296
	1010276191	ph_taunt_shout_1	.cache\16\{16793B80-45CB-9637-82B4-5C405FB0FEEE}.wem		\Containers\Player\Player_ActorMixer\Death\Taunt\Death_Taunt_Shout\ph_taunt_shout_1		284256
	1011192610	ph_lyriel_hurt_4	.cache\D6\{D6480CC5-C8DA-7E39-336F-77A85D9C9127}.wem		\Containers\Player\Player_ActorMixer\Lyriel\States\Lyriel_Hurt\ph_lyriel_hurt_4		245856
	1028562675	qh_dash_whoosh_3	.cache\53\{53B40219-B711-B75D-FD96-0D4BF1E03B1C}.wem		\Containers\Player\Player_ActorMixer\Lyriel\Dash\Lyriel_Dash_Whoosh\qh_dash_whoosh_3		284256
	1029492332	ph_lyriel_down_1	.cache\B3\{B3D9BD0B-EFD8-7D6C-DD1F-B80EAEEA13BD}.wem		\Containers\Player\Player_ActorMixer\Lyriel\States\Lyriel_Down\ph_lyriel_down_1		553056
	1038593466	ph_lyriel_down_2	.cache\DD\{DD657714-D1E2-6663-3328-A313A2586B62}.wem		\Containers\Player\Player_ActorMixer\Lyriel\States\Lyriel_Down\ph_lyriel_down_2		553056
	1048740149	BAS_Player_Footstep_wood_walk_03	.cache\4A\{4A9932CC-A87E-FF0A-1E43-D610D0724DC6}.wem		\Containers\Player\Player_ActorMixer\Lyriel\Movement\Lyriel_Footsteps\WALK\WOOD_WALK\BAS_Player_Footstep_wood_walk_03		48070
	1048801013	ph_mark_exploit_3	.cache\16\{1696602A-C950-2396-4299-EE6F94C5400F}.wem		\Containers\Player\Player_ActorMixer\Lyriel\MarkExploit\Lyriel_Mark_Exploit\ph_mark_exploit_3		284256
	1050532770	ph_volley_release_6	.cache\E0\{E07131D3-0D43-1E47-3DF8-66E914104782}.wem		\Containers\Player\Player_ActorMixer\Lyriel\ArrowVolley\Lyriel_Volley_Release\ph_volley_release_6		284256
	1071765547	BAS_Player_Footstep_stone_run_01	.cache\48\{4814B1C3-BEC6-4413-7112-6F5E01E67A39}.wem		\Containers\Player\Player_ActorMixer\Lyriel\Movement\Lyriel_Footsteps\RUN\STONE_RUN\BAS_Player_Footstep_stone_run_01		26756

